"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.271872292E1,6.667135620E0,-3.622766418E0,2.450404358E-1,7.591783632E0
4.272873392E1,6.954088898E0,-3.620221710E0,-3.617976379E-1,7.848328176E0
4.273874492E1,7.391329651E0,-3.673361206E0,-9.755213928E-1,8.311256135E0
4.274875592E1,7.642058258E0,-3.756139069E0,-1.295106812E0,8.613183893E0
4.275876692E1,7.626490631E0,-4.083059235E0,-1.290466461E0,8.746429886E0
4.276877792E1,7.337441711E0,-4.489763489E0,-9.193881226E-1,8.651086728E0
4.277878892E1,6.942562866E0,-4.705015869E0,-1.977388000E-1,8.389007934E0
4.278879992E1,6.562203827E0,-4.820575562E0,7.313790894E-1,8.175291015E0
4.279881092E1,6.122418365E0,-4.643344116E0,1.528321838E0,7.834565646E0
4.280882192E1,6.452931061E0,-4.371509399E0,1.651216278E0,7.967240984E0
4.281883292E1,7.563321991E0,-3.997886353E0,1.056952057E0,8.619981582E0
4.282884392E1,9.281000061E0,-3.687581635E0,-1.534309387E-1,9.987930792E0
4.283885492E1,1.047641418E1,-3.438948669E0,-1.487007751E0,1.112622192E1
4.284886592E1,1.076710968E1,-3.164269867E0,-2.319875793E0,1.145971546E1
4.285887592E1,1.078282700E1,-2.957100677E0,-2.458637238E0,1.144808715E1
4.286888692E1,1.086440735E1,-3.032693481E0,-2.146087189E0,1.148208461E1
4.287889792E1,1.074705139E1,-3.038381653E0,-1.106049957E0,1.122293291E1
4.288890892E1,1.069436096E1,-3.125201111E0,-7.664062500E-2,1.114190792E1
4.289891992E1,1.086725143E1,-3.356320496E0,6.033952332E-1,1.138973779E1
4.290893092E1,1.107591751E1,-3.610192566E0,1.043330383E0,1.169606675E1
4.291894192E1,1.110301117E1,-3.853436737E0,1.143322449E0,1.180817589E1
4.292895292E1,1.117426300E1,-4.002227325E0,1.010249176E0,1.191228696E1
4.293896392E1,1.128862518E1,-3.939208374E0,9.195378113E-1,1.199149578E1
4.294897492E1,1.152453461E1,-3.640579376E0,8.190966797E-1,1.211361364E1
4.295898592E1,1.139280853E1,-3.246448975E0,8.440946960E-1,1.187636363E1
4.296899692E1,1.104448288E1,-2.975961456E0,9.077124023E-1,1.147435795E1
4.297900792E1,1.054407349E1,-2.819087677E0,8.475375366E-1,1.094728555E1
4.298901892E1,9.944570160E0,-2.614463196E0,6.849755859E-1,1.030529403E1
4.299902992E1,9.433233490E0,-2.294728088E0,3.200344849E-1,9.713603510E0
4.300904092E1,8.990005188E0,-1.974094849E0,-3.248245239E-2,9.204254389E0
4.301905192E1,8.720864868E0,-1.621128845E0,-2.676434326E-1,8.874298608E0
4.302906292E1,8.538244629E0,-1.178648987E0,-4.198768616E-1,8.629434011E0
4.303907392E1,8.272696838E0,-7.571255493E-1,-5.722599792E-1,8.326958242E0
4.304908492E1,8.269403687E0,-3.239263916E-1,-6.541397095E-1,8.301557950E0
4.305909592E1,8.465495911E0,7.140151978E-2,-5.025050354E-1,8.480697524E0
4.306910692E1,8.432714081E0,2.615061951E-1,-3.611988831E-1,8.444496249E0
4.307911792E1,8.617579651E0,1.031355286E-1,-2.612068176E-1,8.622154312E0
4.308912892E1,8.417146454E0,-2.601589966E-1,-9.445358276E-2,8.421695709E0
4.309913992E1,7.773185577E0,-4.830455017E-1,3.248245239E-1,7.794950798E0
4.310915092E1,7.296277313E0,-6.518943787E-1,7.447013855E-1,7.363097790E0
4.311916192E1,6.943161621E0,-8.866062927E-1,1.177451477E0,7.097883910E0
4.312917192E1,6.515051880E0,-9.277706909E-1,1.463356934E0,6.741518595E0
4.313918292E1,6.410269775E0,-7.908055115E-1,1.703906708E0,6.679837574E0
4.314919392E1,6.703509979E0,-4.321513367E-1,1.819316711E0,6.959433462E0
4.315920492E1,7.280859375E0,1.498384094E-1,1.854493561E0,7.514819436E0
4.316921592E1,7.950566711E0,6.976991272E-1,1.771715698E0,8.175406511E0
4.317922692E1,8.830287323E0,1.054856415E0,1.444346466E0,9.009596716E0
4.318923792E1,9.778565369E0,1.056353302E0,1.080602875E0,9.894641254E0
4.319924892E1,1.054901321E1,9.972262573E-1,1.100212097E0,1.065300928E1
4.320925992E1,1.119042938E1,9.436376953E-1,1.589245148E0,1.134203959E1
4.321927092E1,1.167661835E1,6.768923950E-1,2.223176880E0,1.190563374E1
4.322928192E1,1.191462341E1,3.743714905E-1,3.016078033E0,1.229614296E1
4.323929292E1,1.208631638E1,1.939965820E-1,3.838318176E0,1.268264029E1
4.324930392E1,1.215726883E1,1.538800049E-1,4.679868164E0,1.302781756E1
4.325931492E1,1.248179398E1,2.948867798E-2,5.169499969E0,1.350998817E1
4.326932592E1,1.304477325E1,-7.948471069E-2,5.361550598E0,1.410385238E1
4.327933692E1,1.378004425E1,9.744735718E-2,5.187013550E0,1.472427333E1
4.328934792E1,1.465257980E1,5.236111450E-1,4.854255524E0,1.544461266E1
4.329935892E1,1.550849991E1,1.150208130E0,4.322411499E0,1.614062543E1
4.330936992E1,1.591729980E1,1.647773438E0,3.671415253E0,1.641812658E1
4.331938092E1,1.629062347E1,1.869312744E0,3.097359009E0,1.668749161E1
4.332939192E1,1.637594604E1,1.885928192E0,2.824775848E0,1.672446390E1
4.333940292E1,1.644195877E1,1.541943512E0,2.919528809E0,1.677018922E1
4.334941392E1,1.659568909E1,5.352868652E-1,2.968776398E0,1.686763355E1
4.335942492E1,1.662547714E1,-8.253836060E-1,3.284020844E0,1.696680704E1
4.336943492E1,1.629376694E1,-1.805395660E0,3.955674133E0,1.686397499E1
4.337944592E1,1.584724548E1,-1.998793488E0,4.533771973E0,1.660377828E1
4.338945692E1,1.538096512E1,-1.363514557E0,4.671485596E0,1.613245293E1
4.339946792E1,1.510987885E1,-3.698808289E-1,4.621639252E0,1.580521433E1
4.340947892E1,1.493279709E1,2.353106689E-1,4.410578156E0,1.557231517E1
4.341948992E1,1.439631271E1,1.761836243E-1,3.924838257E0,1.492277507E1
4.342950092E1,1.343411362E1,-5.240602112E-1,3.344944153E0,1.385419428E1
4.343951192E1,1.244047989E1,-1.454824677E0,3.046764221E0,1.289049366E1
4.344952292E1,1.182451080E1,-2.278112640E0,3.048859863E0,1.242193219E1
4.345953392E1,1.141511215E1,-2.897225189E0,2.993624725E0,1.215156320E1
4.346954492E1,1.148771118E1,-3.147355042E0,2.811154175E0,1.223829807E1
4.347955592E1,1.198512680E1,-2.910397797E0,2.509232025E0,1.258610047E1
4.348956692E1,1.263178207E1,-2.478545837E0,2.187401276E0,1.305717551E1
4.349957792E1,1.314805847E1,-1.945653992E0,1.845362549E0,1.341873220E1
4.350958892E1,1.333262466E1,-1.615590363E0,1.382525024E0,1.350112544E1
4.351959992E1,1.316048264E1,-1.496587830E0,9.731263733E-1,1.328100347E1
4.352961092E1,1.272863068E1,-1.409468994E0,8.090675354E-1,1.283196135E1
4.353962192E1,1.231743576E1,-1.402733002E0,8.827143860E-1,1.242843789E1
4.354963292E1,1.193333450E1,-1.453178101E0,1.298399963E0,1.209140362E1
4.355964392E1,1.150851791E1,-1.604663086E0,1.734592896E0,1.174860590E1
4.356965492E1,1.109043732E1,-1.862576752E0,2.078577576E0,1.143623525E1
4.357966592E1,1.070573730E1,-2.133663025E0,2.260449371E0,1.114786798E1
4.358967692E1,1.045021866E1,-2.409689026E0,2.256557465E0,1.095927565E1
4.359968792E1,1.023406815E1,-2.692451019E0,2.171534271E0,1.080282391E1
4.360969792E1,1.005054977E1,-2.860252075E0,2.040556641E0,1.064699320E1
4.361970892E1,9.980794830E0,-3.022065582E0,1.708547058E0,1.056732127E1
4.362971992E1,9.948162689E0,-3.251987457E0,1.353036346E0,1.055329667E1
4.363973092E1,9.821226654E0,-3.429368591E0,1.093027039E0,1.046000813E1
4.364974192E1,9.669142914E0,-3.538341980E0,8.616082764E-1,1.033220971E1
4.365975292E1,9.564510498E0,-3.578009491E0,5.649252319E-1,1.022747053E1
4.366976392E1,9.413624268E0,-3.615132294E0,2.070195007E-1,1.008604781E1
4.367977492E1,9.097032623E0,-3.528312836E0,2.799179077E-2,9.757344801E0
4.368978592E1,8.779542847E0,-3.435056763E0,-1.496887207E-4,9.427618341E0
4.369979692E1,8.462801514E0,-3.399730225E0,3.802093506E-2,9.120231392E0
4.370980792E1,8.147706757E0,-3.398981781E0,1.221459961E-1,8.829106534E0
4.371981892E1,7.878716125E0,-3.441792755E0,2.167492676E-1,8.600411932E0
4.372982992E1,7.445816345E0,-3.573069763E0,2.921923828E-1,8.263920678E0
4.373984092E1,7.077282715E0,-3.778143311E0,3.674858093E-1,8.031023803E0
4.374985192E1,6.666237488E0,-3.905229034E0,4.544549561E-1,7.739254832E0
4.375986292E1,6.307882690E0,-4.092639313E0,3.698808289E-1,7.528339286E0
4.376987392E1,6.016588440E0,-4.255949707E0,1.432521057E-1,7.371089847E0
4.377988492E1,5.879922638E0,-4.357139282E0,-1.848655701E-1,7.320678127E0
4.378989592E1,5.884862366E0,-4.542154541E0,-6.426136780E-1,7.461616800E0
4.379990692E1,5.940396881E0,-4.779111786E0,-9.693841553E-1,7.685566356E0
4.380991792E1,5.941744080E0,-5.162314911E0,-1.115330658E0,7.949703166E0
4.381992892E1,6.021228790E0,-5.526956635E0,-9.617500305E-1,8.229666391E0
4.382993892E1,6.351142731E0,-5.822741547E0,-5.980064392E-1,8.637068068E0
4.383994992E1,6.534810791E0,-5.916296997E0,-3.712280273E-2,8.815197124E0
4.384996092E1,6.642586670E0,-5.697003021E0,4.625381470E-1,8.763203902E0
4.385997192E1,6.815028076E0,-5.188959503E0,7.042854309E-1,8.594528863E0
4.386998292E1,7.111112366E0,-4.692142639E0,5.234614563E-1,8.535697600E0
4.387999392E1,7.792196045E0,-4.413422241E0,1.646575928E-3,8.955256434E0
4.389000492E1,8.468938751E0,-4.476441193E0,-8.071215820E-1,9.613162569E0
4.390001592E1,8.812324677E0,-4.921316071E0,-1.507215729E0,1.020529849E1
4.391002692E1,8.779991913E0,-5.246739349E0,-1.650318146E0,1.036050586E1
4.392003792E1,8.577463074E0,-5.091961212E0,-1.217268677E0,1.004901412E1
4.393004892E1,8.355025635E0,-4.561614075E0,-4.472698975E-1,9.529681353E0
4.394005992E1,8.571774902E0,-4.037254486E0,3.797602844E-1,9.482561185E0
4.395007092E1,9.017996979E0,-3.636238403E0,1.041234741E0,9.779093466E0
4.396008192E1,9.708361359E0,-3.335513763E0,1.425335999E0,1.036385619E1
4.397009292E1,1.034858002E1,-3.209326172E0,1.456321564E0,1.093223469E1
4.398010392E1,1.102397552E1,-3.309168549E0,1.228495331E0,1.157531138E1
4.399011492E1,1.164233963E1,-3.532055054E0,9.428892517E-1,1.220280808E1
4.400012592E1,1.215996323E1,-3.619473267E0,8.503816223E-1,1.271567699E1
4.401013692E1,1.269779480E1,-3.549269257E0,8.530760193E-1,1.321207946E1
4.402014792E1,1.318952225E1,-3.294049988E0,9.217831421E-1,1.362585581E1
4.403015892E1,1.341285782E1,-2.976859589E0,9.297166443E-1,1.377065071E1
4.404016992E1,1.340657089E1,-2.746039581E0,7.908055115E-1,1.370774416E1
4.405017992E1,1.310195435E1,-2.576741638E0,6.011499023E-1,1.336645751E1
4.406019092E1,1.255529114E1,-2.389481049E0,6.337820435E-1,1.279635241E1
4.407020192E1,1.183154617E1,-2.175725555E0,9.629475403E-1,1.206841060E1
4.408021304E1,1.103954315E1,-1.879940643E0,1.492845612E0,1.129753415E1
4.409022404E1,1.052895493E1,-1.658251648E0,1.985471191E0,1.084208403E1
4.410023504E1,1.019230499E1,-1.409468994E0,2.349813538E0,1.055420805E1
4.411024604E1,1.007569748E1,-1.135688324E0,2.484084320E0,1.043935547E1
4.412025704E1,9.954000549E0,-6.718029785E-1,2.561922455E0,1.030033460E1
4.413026804E1,9.614057465E0,-3.177891541E-1,2.436483307E0,9.923081265E0
4.414027904E1,9.189390564E0,-2.026785278E-1,2.175276489E0,9.445517737E0
4.415029004E1,8.761430511E0,-1.971400452E-1,1.996248779E0,8.988133176E0
4.416030104E1,8.418942719E0,-2.335144043E-1,1.861528931E0,8.625451608E0
4.417031204E1,8.124055939E0,-2.960842896E-1,1.856589203E0,8.338757358E0
4.418032304E1,7.948770447E0,-3.332070923E-1,2.037712555E0,8.212566654E0
4.419033404E1,7.813751221E0,-3.329077148E-1,2.243085480E0,8.136151926E0
4.420034504E1,7.684120789E0,-2.441423035E-1,2.366728363E0,8.044048788E0
4.421035604E1,7.953410797E0,-1.413061523E-1,2.376308441E0,8.302020992E0
4.422036704E1,7.991282043E0,1.550775146E-1,2.217039642E0,8.294570665E0
4.423037804E1,7.761659546E0,3.427871704E-1,1.908680878E0,8.000245286E0
4.424038904E1,7.532336426E0,4.855902100E-1,1.518741760E0,7.699251030E0
4.425039904E1,7.502248993E0,5.559439087E-1,1.252295837E0,7.626339780E0
4.426041004E1,7.879165192E0,5.676196289E-1,1.118324432E0,7.978351064E0
4.427042104E1,8.314310303E0,5.297483826E-1,1.068777466E0,8.399444888E0
4.428043204E1,8.746761017E0,4.315525818E-1,1.026714935E0,8.817381101E0
4.429044304E1,9.300908661E0,3.125500488E-1,9.617500305E-1,9.355722985E0
4.430045404E1,1.001417542E1,2.360591125E-1,8.105644226E-1,1.004969889E1
4.431046504E1,1.071127579E1,3.029699707E-1,6.646179199E-1,1.073615093E1
4.432047604E1,1.135793106E1,3.668870544E-1,4.887336731E-1,1.137435997E1
4.433048704E1,1.229109055E1,2.622546387E-1,1.722917175E-1,1.229509531E1
4.434049804E1,1.303983353E1,1.109193420E-1,1.681004333E-1,1.304138870E1
4.435050904E1,1.359622650E1,-2.215393066E-2,3.311114502E-1,1.360027576E1
4.436052004E1,1.395562912E1,-8.607101440E-2,5.822891235E-1,1.396803683E1
4.437053104E1,1.424228302E1,-5.044509888E-2,7.909552002E-1,1.426431844E1
4.438054204E1,1.461860046E1,3.113525391E-2,9.451345825E-1,1.464915453E1
4.439055304E1,1.507380386E1,2.212399292E-1,1.078956299E0,1.511398878E1
4.440056404E1,1.545236664E1,4.595443726E-1,1.204694824E0,1.550606673E1
4.441057504E1,1.599004852E1,4.224215698E-1,1.193767548E0,1.604011137E1
4.442058604E1,1.652952667E1,-1.441502380E-1,1.204545135E0,1.657398444E1
4.443059704E1,1.673100769E1,-1.009051666E0,1.404379578E0,1.682013929E1
4.444060804E1,1.653042480E1,-1.533710632E0,1.809437256E0,1.669973879E1
4.445061804E1,1.635439087E1,-1.513951721E0,2.180216217E0,1.656838837E1
4.446062904E1,1.634630768E1,-8.250842285E-1,2.544558563E0,1.656373499E1
4.447064004E1,1.651440811E1,7.229965210E-2,2.890339508E0,1.676558872E1
4.448065104E1,1.652428757E1,5.340893555E-1,3.038681030E0,1.680984573E1
4.449066204E1,1.636157593E1,3.857478333E-1,2.722837830E0,1.659107634E1
4.450067304E1,1.588676331E1,-2.878514099E-1,2.126028900E0,1.603097332E1
4.451068404E1,1.507290573E1,-1.247206421E0,1.738933868E0,1.522405669E1
4.452069504E1,1.434841232E1,-2.184856567E0,1.707798615E0,1.461393549E1
4.453070604E1,1.384336258E1,-2.812501373E0,1.906136169E0,1.425419961E1
4.454071704E1,1.347752335E1,-3.075953522E0,2.174977112E0,1.399412916E1
4.455072804E1,1.328607147E1,-3.212918701E0,2.392325134E0,1.387680660E1
4.456073904E1,1.321990906E1,-3.407064972E0,2.521656189E0,1.388282526E1
4.457075004E1,1.324071579E1,-3.602857819E0,2.458487549E0,1.394063485E1
4.458076104E1,1.298100586E1,-3.597918091E0,2.274819489E0,1.366112482E1
4.459077204E1,1.260588593E1,-3.457510071E0,2.172582092E0,1.325076786E1
4.460078304E1,1.205413330E1,-3.207230530E0,2.087259521E0,1.264694072E1
4.461079404E1,1.148456772E1,-2.853216705E0,2.132016449E0,1.202421039E1
4.462080504E1,1.102966370E1,-2.680475922E0,2.154170380E0,1.155330613E1
4.463081604E1,1.045291306E1,-2.560575256E0,2.083966370E0,1.096188181E1
4.464082604E1,9.932295685E0,-2.519710236E0,1.960622864E0,1.043280783E1
4.465083704E1,9.401649170E0,-2.627785492E0,1.739532623E0,9.915757029E0
4.466084804E1,8.913364563E0,-2.730771332E0,1.635498962E0,9.464673093E0
4.467085904E1,8.512797546E0,-2.930456085E0,1.533111877E0,9.132673593E0
4.468087004E1,8.086184692E0,-3.122656403E0,1.451980591E0,8.788948374E0
4.469088104E1,7.770940247E0,-3.248095551E0,1.394200745E0,8.537062301E0
4.470089204E1,7.541317749E0,-3.347488861E0,1.258582764E0,8.346327674E0
4.471090304E1,7.421866150E0,-3.447181549E0,1.094823303E0,8.256257981E0
4.472091404E1,7.379803619E0,-3.459156647E0,9.488768005E-1,8.205341757E0
4.473092504E1,7.360942841E0,-3.402424622E0,7.777825928E-1,8.146466631E0
4.474093604E1,7.339836731E0,-3.331172791E0,6.348298645E-1,8.085352457E0
4.475094704E1,7.254214783E0,-3.276386719E0,5.839356995E-1,7.981185560E0
4.476095804E1,7.230414276E0,-3.227288818E0,5.454656982E-1,7.936738408E0
4.477096904E1,7.282655640E0,-3.133284302E0,4.598437500E-1,7.941410451E0
4.478098004E1,7.380701752E0,-3.025508423E0,2.782713318E-1,7.981597240E0
4.479099104E1,7.403454437E0,-2.938090210E0,6.421646118E-2,7.965402403E0
4.480100204E1,7.427404633E0,-3.167712708E0,-2.088157654E-1,8.077397316E0
4.481101304E1,7.388784943E0,-3.387755127E0,-2.411485291E-1,8.131985019E0
4.482102404E1,7.356601868E0,-3.504811707E0,1.437011719E-2,8.148834434E0
4.483103504E1,7.465275879E0,-3.903432770E0,2.378553772E-1,8.427556379E0
4.484104504E1,7.567962341E0,-4.324806519E0,5.445675659E-1,8.733530744E0
4.485105604E1,7.594157867E0,-4.803211670E0,8.378077698E-1,9.024632841E0
4.486106704E1,7.593858490E0,-5.324278107E0,1.083596649E0,9.337494622E0
4.487107804E1,7.566166077E0,-5.624403992E0,1.175056458E0,9.500607719E0
4.488108904E1,7.618108063E0,-5.805976410E0,1.119671631E0,9.643578023E0
4.489110004E1,7.844437408E0,-5.851930847E0,1.087488556E0,9.846975386E0
4.490111104E1,8.255782013E0,-5.776038666E0,1.163081360E0,1.014264845E1
4.491112204E1,8.477471008E0,-5.573809204E0,1.406026154E0,1.024264484E1
4.492113304E1,8.295449524E0,-5.407804413E0,1.674418030E0,1.004303276E1
4.493114404E1,8.028554535E0,-5.332211609E0,1.856738892E0,9.815174368E0
4.494115504E1,7.841443634E0,-5.262756042E0,1.905238037E0,9.634042319E0
4.495116604E1,8.062384186E0,-5.376369781E0,1.710343323E0,9.840358991E0
4.496117704E1,8.564290466E0,-5.699248352E0,1.145867157E0,1.035091853E1
4.497118804E1,9.107660522E0,-6.183042297E0,3.839515686E-1,1.101484957E1
4.498119904E1,9.213490448E0,-6.525979156E0,-1.408570862E-1,1.129144149E1
4.499121004E1,8.950187988E0,-6.444249115E0,-3.872447205E-1,1.103558653E1
4.500122104E1,8.393495636E0,-5.675298157E0,-3.100053406E-1,1.013685757E1
4.501123204E1,8.383316803E0,-4.647236023E0,2.823129272E-1,9.589395386E0
4.502124204E1,8.504564667E0,-3.727847900E0,1.149759064E0,9.356624180E0
4.503125304E1,9.015751648E0,-3.470083923E0,1.793719940E0,9.825614049E0
4.504126404E1,9.643246765E0,-3.636388092E0,2.145937500E0,1.052713514E1
4.505127504E1,1.001522324E1,-4.039948883E0,2.000889130E0,1.098314348E1
4.506128604E1,1.012853760E1,-4.616100769E0,1.379680939E0,1.121602334E1
4.507129704E1,1.040531204E1,-5.166955261E0,7.340734863E-1,1.164073921E1
4.508130804E1,1.051338730E1,-5.287903748E0,3.089575195E-1,1.177236991E1
4.509131904E1,1.065005310E1,-5.034780121E0,-6.361770630E-2,1.178035183E1
4.510133004E1,1.090467361E1,-4.584965515E0,-3.923341370E-1,1.183586674E1
4.511134104E1,1.099209183E1,-3.977828064E0,-5.304968262E-1,1.170173601E1
4.512135204E1,1.080947159E1,-3.360212402E0,-7.002438354E-1,1.134134229E1
4.513136304E1,1.071367081E1,-2.927013245E0,-7.936495972E-1,1.113463194E1
4.514137404E1,1.048225204E1,-2.549647980E0,-6.143225098E-1,1.080535538E1
4.515138504E1,1.019799316E1,-2.283800812E0,-3.378474426E-1,1.045604857E1
4.516139604E1,1.007539810E1,-2.033820648E0,2.079176331E-1,1.028072483E1
4.517140704E1,1.007824219E1,-1.626367950E0,6.716532898E-1,1.023069677E1
4.518141804E1,9.909243622E0,-1.165775757E0,8.912466431E-1,1.001730816E1
4.519142804E1,9.739346924E0,-8.333171082E-1,1.182840271E0,9.846238216E0
4.520143904E1,9.570647736E0,-6.625222778E-1,1.329535217E0,9.685241233E0
4.521145004E1,9.409732361E0,-4.894821167E-1,1.443598022E0,9.532399021E0
4.522146104E1,9.291328583E0,-4.089495850E-1,1.476379852E0,9.416778858E0
4.523147204E1,9.127868500E0,-4.089495850E-1,1.509610748E0,9.260893462E0
4.524148304E1,9.129964142E0,-3.824546814E-1,1.548529816E0,9.268250180E0
4.525149404E1,9.219927063E0,-2.936892700E-1,1.618135071E0,9.365450846E0
4.526150504E1,9.266180878E0,-3.143463135E-2,1.753902740E0,9.430761953E0
4.527151604E1,9.394464111E0,1.833686829E-1,1.850302277E0,9.576700816E0
4.528152704E1,9.444011078E0,4.242178345E-1,1.941013641E0,9.650742975E0
4.529153804E1,9.488768005E0,5.152285767E-1,1.976340179E0,9.706085681E0
4.530154904E1,9.583071899E0,5.923182678E-1,2.186203766E0,9.847110991E0
4.531156004E1,9.831255798E0,5.406756592E-1,2.285597076E0,1.010791149E1
4.532157104E1,1.017149826E1,5.016069031E-1,2.271376648E0,1.043408540E1
4.533158204E1,1.045905029E1,5.613327026E-1,2.207010498E0,1.070409841E1
4.534159304E1,1.069885162E1,7.394622803E-1,1.981279907E0,1.090585625E1
4.535160404E1,1.098266144E1,9.951306152E-1,1.690434723E0,1.115646480E1
4.536161404E1,1.132215546E1,1.160536652E0,1.119072876E0,1.143636190E1
4.537162504E1,1.170475983E1,1.232836304E0,5.553451538E-1,1.178260142E1
4.538163604E1,1.219035004E1,1.039139099E0,1.163081360E-1,1.223511225E1
4.539164704E1,1.267204834E1,8.029302979E-1,-1.766326904E-1,1.269868912E1
4.540165804E1,1.289239014E1,6.554869080E-1,-2.781216431E-1,1.291203850E1
4.541166904E1,1.305300613E1,5.183720398E-1,-3.115022278E-1,1.306700855E1
4.542168004E1,1.312096481E1,4.052073669E-1,-3.724255371E-1,1.313250210E1
4.543169104E1,1.320763458E1,2.514770508E-1,-3.427871704E-1,1.321447521E1
4.544170204E1,1.339309891E1,9.175918579E-2,-2.869532776E-1,1.339648686E1
4.545171304E1,1.354173981E1,-5.239105225E-2,-1.107696533E-1,1.354229418E1
4.546172404E1,1.375534561E1,-8.322692871E-2,1.945953369E-1,1.375697376E1
4.547173504E1,1.407702667E1,1.227447510E-2,4.661306763E-1,1.408474737E1
4.548174604E1,1.438403824E1,5.074447632E-2,6.116281128E-1,1.439712541E1
4.549175704E1,1.479179031E1,-1.384620667E-1,6.706054688E-1,1.480763128E1
4.550176804E1,1.541030411E1,-5.966592407E-1,5.773493958E-1,1.543265393E1
4.551177904E1,1.609932129E1,-1.455722809E0,3.968247986E-1,1.616987151E1
4.552179004E1,1.632714752E1,-2.126178589E0,4.436773682E-1,1.647098149E1
4.553180004E1,1.652518570E1,-2.177521820E0,7.081773376E-1,1.668307162E1
4.554181104E1,1.661005920E1,-1.481169891E0,1.104104004E0,1.671247967E1
4.555182204E1,1.650707336E1,-4.508624268E-1,1.741777954E0,1.660483479E1
4.556183304E1,1.647728531E1,2.987786865E-1,2.174528046E0,1.662283887E1
4.557184404E1,1.632041153E1,5.634283447E-1,2.295177155E0,1.649063741E1
4.558185504E1,1.591250977E1,1.766326904E-2,2.224374390E0,1.606723749E1
4.559186604E1,1.513487686E1,-9.988728333E-1,1.897304535E0,1.528600697E1
4.560187704E1,1.415516418E1,-2.083367615E0,1.623224487E0,1.439944275E1
4.561188804E1,1.343156891E1,-3.038231964E0,1.459914093E0,1.384807734E1
4.562189904E1,1.273821075E1,-3.674858093E0,1.345551910E0,1.332580599E1
4.563191004E1,1.231713638E1,-4.104764099E0,1.312321014E0,1.304925758E1
4.564192104E1,1.222208405E1,-4.345014496E0,1.410816193E0,1.304794588E1
4.565193204E1,1.224678268E1,-4.361480255E0,1.538800049E0,1.309099315E1
4.566194304E1,1.230111969E1,-4.315974884E0,1.590742035E0,1.313299833E1
4.567195404E1,1.225247086E1,-4.129911804E0,1.634451141E0,1.303267602E1
4.568196504E1,1.207508972E1,-3.782633972E0,1.672472076E0,1.276374845E1
4.569197604E1,1.182061890E1,-3.459006958E0,1.643432465E0,1.242548311E1
4.570198604E1,1.143202698E1,-3.176394653E0,1.643731842E0,1.197842136E1
4.571199704E1,1.113264954E1,-2.991978149E0,1.757195892E0,1.166085573E1
4.572200804E1,1.078686859E1,-2.935545502E0,1.747316437E0,1.131490504E1
4.573201904E1,1.049243088E1,-2.941832428E0,1.630409546E0,1.101833558E1
4.574203004E1,1.020951920E1,-3.075205078E0,1.515598297E0,1.076978211E1
4.575204104E1,9.943372650E0,-3.182531891E0,1.448088684E0,1.054021488E1
4.576205204E1,9.705367584E0,-3.208128662E0,1.315763855E0,1.030618668E1
4.577206304E1,9.571396179E0,-3.297642517E0,1.109642487E0,1.018417289E1
4.578207404E1,9.290430450E0,-3.225342865E0,1.143172760E0,9.900594856E0
4.579208504E1,9.006620636E0,-3.231779480E0,9.934840393E-1,9.620323509E0
4.580209604E1,8.744515686E0,-3.242856445E0,8.072712708E-1,9.361322525E0
4.581210704E1,8.517437897E0,-3.118165741E0,8.173004150E-1,9.107013005E0
4.582211804E1,8.328081665E0,-2.943628693E0,9.419911194E-1,8.883087378E0
4.583212904E1,8.108338623E0,-2.911744995E0,9.641450500E-1,8.669082409E0
4.584214004E1,7.681875458E0,-2.839445343E0,1.065634003E0,8.258888317E0
4.585215004E1,7.298971710E0,-2.904410248E0,1.160985718E0,7.940936642E0
4.586216104E1,6.998097382E0,-3.053949280E0,1.103355560E0,7.714749941E0
4.587217204E1,6.778953094E0,-3.187621307E0,1.013991394E0,7.559319626E0
4.588218304E1,6.680158539E0,-3.376079407E0,1.016236725E0,7.553487098E0
4.589219404E1,6.433471527E0,-3.573219452E0,9.240284729E-1,7.416959064E0
4.590220504E1,6.292913818E0,-3.694766693E0,7.126679993E-1,7.332118447E0
4.591221604E1,6.145021362E0,-3.795956268E0,3.526666260E-1,7.231524409E0
4.592222704E1,6.161337433E0,-3.968247986E0,-7.888595581E-2,7.329071840E0
4.593223804E1,6.160588989E0,-4.213288422E0,-3.134481812E-1,7.470134255E0
4.594224904E1,6.169420624E0,-4.416715393E0,-1.836680603E-1,7.589654778E0
4.595226004E1,6.295458527E0,-4.624633026E0,1.356179810E-1,7.812708936E0
4.596227104E1,6.413862305E0,-4.780758362E0,5.511538696E-1,8.018544180E0
4.597228204E1,6.467001801E0,-4.939578094E0,9.232800293E-1,8.189871187E0
4.598229304E1,6.409072266E0,-5.057383118E0,1.172212372E0,8.247873250E0
4.599230404E1,6.371051331E0,-5.066663818E0,1.317410431E0,8.246026167E0
4.600231504E1,6.174959106E0,-4.890779572E0,1.275198212E0,7.979722756E0
4.601232504E1,6.087091827E0,-4.666246490E0,1.016236725E0,7.736877943E0
4.602233604E1,6.335425415E0,-4.515659637E0,5.519023132E-1,7.799576483E0
4.603234704E1,6.738088074E0,-4.527035980E0,-3.727249146E-2,8.117713649E0
4.604235804E1,7.168892212E0,-4.552632751E0,-6.007008362E-1,8.513537573E0
4.605236904E1,7.871830444E0,-4.715194702E0,-1.159039764E0,9.248899870E0
